revision,layer,P1,P2
step108000,15,0.846435546875,0.8935546875
step108000,16,0.73388671875,0.8486328125
step143000,0,1.0009765625,1.0009765625
step143000,1,0.9920654296875,0.8544921875
step143000,2,0.97412109375,0.7158203125
step143000,3,0.95166015625,0.64306640625
step143000,4,0.92138671875,0.66796875
step143000,5,0.8983154296875,0.6806640625
step143000,6,0.88671875,0.7333984375
step143000,7,0.8701171875,0.72265625
step143000,8,0.8507080078125,0.7265625
step143000,9,0.876220703125,0.75830078125
step143000,10,0.8651123046875,0.791015625
step143000,11,0.8499755859375,0.78515625
step143000,12,0.8369140625,0.7998046875
step143000,13,0.8519287109375,0.84521484375
step143000,14,0.84375,0.8701171875
step143000,15,0.8486328125,0.8896484375
step143000,16,0.7835693359375,0.84814453125
