revision,layer,P1,P2
step64,0,1.0009765625,1.0009765625
step64,1,0.9583740234375,0.9953125
step64,2,0.9132080078125,0.99267578125
step64,3,0.882568359375,0.99140625
step64,4,0.8580322265625,0.99013671875
step64,5,0.837646484375,0.99013671875
step64,6,0.819580078125,0.990625
step64,7,0.8133544921875,0.9916015625
step64,8,0.8076171875,0.9919921875
step64,9,0.8050537109375,0.99248046875
step64,10,0.8115234375,0.99384765625
step64,11,0.822509765625,0.99453125
step64,12,0.8319091796875,0.99501953125
step64,13,0.843017578125,0.9958984375
step64,14,0.8568115234375,0.9966796875
step64,15,0.8699951171875,0.9970703125
step64,16,0.885498046875,0.9982421875
step256,0,1.0,1.0
step256,1,0.9520263671875,0.99482421875
step256,2,0.8768310546875,0.9916015625
step256,3,0.8494873046875,0.99140625
step256,4,0.7840576171875,0.98857421875
step256,5,0.7388916015625,0.98671875
step256,6,0.6910400390625,0.98681640625
step256,7,0.6612548828125,0.98544921875
step256,8,0.624267578125,0.984765625
step256,9,0.6085205078125,0.98505859375
step256,10,0.60150146484375,0.984375
step256,11,0.6119384765625,0.984375
step256,12,0.6329345703125,0.98427734375
step256,13,0.66455078125,0.98447265625
step256,14,0.6883544921875,0.98564453125
step256,15,0.69921875,0.98583984375
step256,16,0.7076416015625,0.98642578125
step1000,0,0.99951171875,0.99951171875
step1000,1,0.939453125,0.99423828125
step1000,2,0.9193115234375,0.857421875
step1000,3,0.901611328125,0.87626953125
step1000,4,0.8546142578125,0.70166015625
step1000,5,0.814208984375,0.72255859375
step1000,6,0.7745361328125,0.7486328125
step1000,7,0.7230224609375,0.76259765625
step1000,8,0.68798828125,0.7728515625
step1000,9,0.671142578125,0.775390625
step1000,10,0.6343994140625,0.7853515625
step1000,11,0.6341552734375,0.784375
step1000,12,0.6336669921875,0.783203125
step1000,13,0.6375732421875,0.78544921875
step1000,14,0.63232421875,0.80234375
step1000,15,0.617431640625,0.81103515625
step1000,16,0.60205078125,0.8107421875
step3000,0,1.0,1.0
step3000,1,0.92919921875,0.980859375
step3000,2,0.945556640625,0.66806640625
step3000,3,0.9312744140625,0.64150390625
step3000,4,0.8817138671875,0.55546875
step3000,5,0.8541259765625,0.53974609375
step3000,6,0.8333740234375,0.528271484375
step3000,7,0.7576904296875,0.542724609375
step3000,8,0.696533203125,0.555029296875
step3000,9,0.6759033203125,0.562060546875
step3000,10,0.62158203125,0.590283203125
step3000,11,0.601318359375,0.57109375
step3000,12,0.5809326171875,0.594970703125
step3000,13,0.5694580078125,0.60166015625
step3000,14,0.5628662109375,0.6384765625
step3000,15,0.5980224609375,0.68076171875
step3000,16,0.6231689453125,0.707421875
step18000,0,1.0,1.0
step18000,1,0.9910888671875,0.91181640625
step18000,2,0.9844970703125,0.7783203125
step18000,3,0.966064453125,0.70966796875
step18000,4,0.932373046875,0.6677734375
step18000,5,0.908203125,0.63828125
step18000,6,0.904052734375,0.6421875
step18000,7,0.875,0.65625
step18000,8,0.83203125,0.67421875
step18000,9,0.816162109375,0.68349609375
step18000,10,0.7701416015625,0.728125
step18000,11,0.7598876953125,0.719140625
step18000,12,0.7562255859375,0.72490234375
step18000,13,0.765869140625,0.7453125
step18000,14,0.765380859375,0.776171875
step18000,15,0.769775390625,0.8021484375
step18000,16,0.636474609375,0.61962890625
step48000,0,1.0009765625,1.0009765625
step48000,1,0.9893798828125,0.89765625
step48000,2,0.984619140625,0.8259765625
step48000,3,0.96826171875,0.76064453125
step48000,4,0.944580078125,0.73486328125
step48000,5,0.9256591796875,0.71005859375
step48000,6,0.9163818359375,0.7150390625
step48000,7,0.8896484375,0.72666015625
step48000,8,0.85302734375,0.73408203125
step48000,9,0.8585205078125,0.7296875
step48000,10,0.822021484375,0.75927734375
step48000,11,0.8067626953125,0.74912109375
step48000,12,0.7889404296875,0.7580078125
step48000,13,0.814697265625,0.798828125
step48000,14,0.8109130859375,0.8220703125
step48000,15,0.8052978515625,0.8365234375
step48000,16,0.630859375,0.623779296875
step78000,0,1.0,1.0
step78000,1,0.9903564453125,0.84052734375
step78000,2,0.9798583984375,0.75947265625
step78000,3,0.961669921875,0.68642578125
step78000,4,0.93212890625,0.6880859375
step78000,5,0.9017333984375,0.65908203125
step78000,6,0.8931884765625,0.6732421875
step78000,7,0.8753662109375,0.684765625
step78000,8,0.8367919921875,0.69677734375
step78000,9,0.8519287109375,0.702734375
step78000,10,0.8155517578125,0.72412109375
step78000,11,0.79052734375,0.71220703125
step78000,12,0.7666015625,0.7236328125
step78000,13,0.798828125,0.76884765625
step78000,14,0.7933349609375,0.796875
step78000,15,0.808349609375,0.8357421875
step78000,16,0.660400390625,0.577734375
step108000,0,1.0,1.0
step108000,1,0.9910888671875,0.8115234375
step108000,2,0.981689453125,0.7240234375
step108000,3,0.9652099609375,0.6466796875
step108000,4,0.9259033203125,0.6453125
step108000,5,0.902587890625,0.62109375
step108000,6,0.8935546875,0.643359375
step108000,7,0.8729248046875,0.6568359375
step108000,8,0.8316650390625,0.67998046875
step108000,9,0.856689453125,0.6912109375
step108000,10,0.8203125,0.7287109375
step108000,11,0.783203125,0.7138671875
step108000,12,0.75048828125,0.71982421875
step108000,13,0.7962646484375,0.78369140625
step108000,14,0.7716064453125,0.79306640625
step108000,15,0.7677001953125,0.81689453125
step108000,16,0.7763671875,0.6908203125
step143000,0,0.99951171875,0.99951171875
step143000,1,0.9923095703125,0.78583984375
step143000,2,0.9822998046875,0.68447265625
step143000,3,0.9625244140625,0.6009765625
step143000,4,0.922607421875,0.61513671875
step143000,5,0.8984375,0.59814453125
step143000,6,0.8846435546875,0.62509765625
step143000,7,0.8648681640625,0.64599609375
step143000,8,0.8109130859375,0.67021484375
step143000,9,0.8360595703125,0.6818359375
step143000,10,0.7957763671875,0.7193359375
step143000,11,0.7550048828125,0.70087890625
step143000,12,0.7265625,0.71650390625
step143000,13,0.7833251953125,0.78388671875
step143000,14,0.7581787109375,0.790625
step143000,15,0.752685546875,0.8154296875
step143000,16,0.802490234375,0.7478515625
