revision,layer,P1,P2
step64,0,1.0,1.0
step64,1,0.9599609375,0.99453125
step64,2,0.9244791666666666,0.99248046875
step64,3,0.8919270833333334,0.9908203125
step64,4,0.8675130208333334,0.98994140625
step64,5,0.8473307291666666,0.98935546875
step64,6,0.83642578125,0.9888671875
step64,7,0.8326822916666666,0.9892578125
step64,8,0.8362630208333334,0.98984375
step64,9,0.84326171875,0.99052734375
step64,10,0.8567708333333334,0.9921875
step64,11,0.8704427083333334,0.99306640625
step64,12,0.8854166666666666,0.99345703125
step64,13,0.9005533854166666,0.994921875
step64,14,0.9152018229166666,0.99541015625
step64,15,0.93017578125,0.99638671875
step64,16,0.9412434895833334,0.9974609375
step256,0,0.99951171875,0.99951171875
step256,1,0.9581705729166666,0.99462890625
step256,2,0.91357421875,0.99111328125
step256,3,0.8849283854166666,0.9900390625
step256,4,0.8561197916666666,0.97890625
step256,5,0.83251953125,0.97763671875
step256,6,0.81591796875,0.97626953125
step256,7,0.80859375,0.9751953125
step256,8,0.7942708333333334,0.97255859375
step256,9,0.791015625,0.9732421875
step256,10,0.7952473958333334,0.97451171875
step256,11,0.8019205729166666,0.97529296875
step256,12,0.8170572916666666,0.97578125
step256,13,0.8292643229166666,0.97783203125
step256,14,0.8411458333333334,0.97939453125
step256,15,0.8494466145833334,0.980859375
step256,16,0.8556315104166666,0.9822265625
step1000,0,0.99951171875,0.99951171875
step1000,1,0.94873046875,0.9947265625
step1000,2,0.9371744791666666,0.9107421875
step1000,3,0.9324544270833334,0.9216796875
step1000,4,0.89453125,0.7505859375
step1000,5,0.8671875,0.73046875
step1000,6,0.8541666666666666,0.740625
step1000,7,0.8291015625,0.74794921875
step1000,8,0.8162434895833334,0.7544921875
step1000,9,0.8082682291666666,0.7591796875
step1000,10,0.7994791666666666,0.75712890625
step1000,11,0.7918294270833334,0.74951171875
step1000,12,0.7932942708333334,0.75478515625
step1000,13,0.7892252604166666,0.750390625
step1000,14,0.7763671875,0.75615234375
step1000,15,0.7646484375,0.76611328125
step1000,16,0.74365234375,0.758203125
step3000,0,0.99951171875,0.99951171875
step3000,1,0.9763997395833334,0.976953125
step3000,2,0.9597981770833334,0.81982421875
step3000,3,0.9529622395833334,0.82392578125
step3000,4,0.8868815104166666,0.74306640625
step3000,5,0.8564453125,0.7388671875
step3000,6,0.8401692708333334,0.75087890625
step3000,7,0.8121744791666666,0.75966796875
step3000,8,0.7884114583333334,0.7806640625
step3000,9,0.7771809895833334,0.7740234375
step3000,10,0.7447916666666666,0.78720703125
step3000,11,0.7340494791666666,0.78369140625
step3000,12,0.7337239583333334,0.7662109375
step3000,13,0.7132161458333334,0.76953125
step3000,14,0.6861979166666666,0.7806640625
step3000,15,0.6961263020833334,0.82197265625
step3000,16,0.7029622395833334,0.84423828125
step18000,0,1.0,1.0
step18000,1,0.9954427083333334,0.946484375
step18000,2,0.9910481770833334,0.83544921875
step18000,3,0.9739583333333334,0.7990234375
step18000,4,0.9514973958333334,0.7443359375
step18000,5,0.9485677083333334,0.7275390625
step18000,6,0.9469401041666666,0.73544921875
step18000,7,0.92578125,0.76650390625
step18000,8,0.9122721354166666,0.7830078125
step18000,9,0.91552734375,0.80146484375
step18000,10,0.8899739583333334,0.81611328125
step18000,11,0.8792317708333334,0.81923828125
step18000,12,0.8741861979166666,0.824609375
step18000,13,0.8758138020833334,0.83857421875
step18000,14,0.8619791666666666,0.85458984375
step18000,15,0.8544921875,0.87099609375
step18000,16,0.7267252604166666,0.7498046875
step48000,0,1.0,1.0
step48000,1,0.9951171875,0.93818359375
step48000,2,0.9908854166666666,0.86630859375
step48000,3,0.9772135416666666,0.81650390625
step48000,4,0.95849609375,0.7826171875
step48000,5,0.9562174479166666,0.77685546875
step48000,6,0.9581705729166666,0.80400390625
step48000,7,0.9410807291666666,0.82119140625
step48000,8,0.9318033854166666,0.82587890625
step48000,9,0.9366861979166666,0.84013671875
step48000,10,0.9186197916666666,0.86123046875
step48000,11,0.9021809895833334,0.85615234375
step48000,12,0.8987630208333334,0.86943359375
step48000,13,0.8986002604166666,0.884765625
step48000,14,0.8937174479166666,0.90400390625
step48000,15,0.88720703125,0.919140625
step48000,16,0.7052408854166666,0.79765625
step78000,0,1.0,1.0
step78000,1,0.9938151041666666,0.8935546875
step78000,2,0.9886067708333334,0.8107421875
step78000,3,0.9695638020833334,0.74990234375
step78000,4,0.9541015625,0.73955078125
step78000,5,0.9557291666666666,0.74716796875
step78000,6,0.9552408854166666,0.78388671875
step78000,7,0.9427083333333334,0.81572265625
step78000,8,0.9334309895833334,0.83740234375
step78000,9,0.9391276041666666,0.8537109375
step78000,10,0.9254557291666666,0.86513671875
step78000,11,0.9090169270833334,0.858203125
step78000,12,0.9148763020833334,0.8767578125
step78000,13,0.9166666666666666,0.89052734375
step78000,14,0.9119466145833334,0.9125
step78000,15,0.90869140625,0.9296875
step78000,16,0.7472330729166666,0.81708984375
step108000,0,1.0,1.0
step108000,1,0.99365234375,0.87197265625
step108000,2,0.9881184895833334,0.77255859375
step108000,3,0.9680989583333334,0.70751953125
step108000,4,0.9508463541666666,0.70185546875
step108000,5,0.9485677083333334,0.71357421875
step108000,6,0.9485677083333334,0.7654296875
step108000,7,0.9290364583333334,0.80546875
step108000,8,0.9130859375,0.8251953125
step108000,9,0.92431640625,0.84619140625
step108000,10,0.9132486979166666,0.86201171875
step108000,11,0.8909505208333334,0.8466796875
step108000,12,0.8935546875,0.86904296875
step108000,13,0.8961588541666666,0.88544921875
step108000,14,0.8899739583333334,0.9033203125
step108000,15,0.8798828125,0.91484375
step108000,16,0.7981770833333334,0.85673828125
step143000,0,0.99951171875,0.99951171875
step143000,1,0.9938151041666666,0.8544921875
step143000,2,0.9873046875,0.73720703125
step143000,3,0.9666341145833334,0.6525390625
step143000,4,0.9435221354166666,0.6548828125
step143000,5,0.9417317708333334,0.665625
step143000,6,0.94287109375,0.72578125
step143000,7,0.919921875,0.7724609375
step143000,8,0.9083658854166666,0.800390625
step143000,9,0.9186197916666666,0.824609375
step143000,10,0.9049479166666666,0.84013671875
step143000,11,0.8795572916666666,0.8193359375
step143000,12,0.8876953125,0.8447265625
step143000,13,0.8889973958333334,0.86455078125
step143000,14,0.88525390625,0.8849609375
step143000,15,0.8761393229166666,0.898046875
step143000,16,0.8304036458333334,0.85009765625
