revision,layer,P1,P2
step108000,11,0.85595703125,0.85029296875
step108000,12,0.8492431640625,0.87685546875
step108000,13,0.8631591796875,0.90322265625
step108000,14,0.8509521484375,0.9169921875
step108000,15,0.8533935546875,0.92978515625
step108000,16,0.8077392578125,0.9083984375
step143000,0,1.0,1.0
step143000,1,0.992431640625,0.82685546875
step143000,2,0.9815673828125,0.692578125
step143000,3,0.9720458984375,0.68447265625
step143000,4,0.946044921875,0.72451171875
step143000,5,0.9375,0.7046875
step143000,6,0.9334716796875,0.7486328125
step143000,7,0.9100341796875,0.771875
step143000,8,0.887939453125,0.7974609375
step143000,9,0.90478515625,0.828515625
step143000,10,0.8779296875,0.85693359375
step143000,11,0.848388671875,0.8384765625
step143000,12,0.848876953125,0.8708984375
step143000,13,0.8671875,0.90009765625
step143000,14,0.8590087890625,0.9166015625
step143000,15,0.859375,0.9296875
step143000,16,0.824462890625,0.9068359375
