revision,layer,P1,P2
step48000,14,0.8619384765625,0.9509765625
step48000,15,0.8638916015625,0.9548828125
step48000,16,0.746337890625,0.9228515625
step78000,0,1.0,1.0
step78000,1,0.986083984375,0.9537109375
step78000,2,0.978271484375,0.89765625
step78000,3,0.96435546875,0.86611328125
step78000,4,0.94580078125,0.83310546875
step78000,5,0.9417724609375,0.83515625
step78000,6,0.9300537109375,0.8544921875
step78000,7,0.9239501953125,0.88232421875
step78000,8,0.9061279296875,0.9021484375
step78000,9,0.902099609375,0.916015625
step78000,10,0.8623046875,0.92744140625
step78000,11,0.8336181640625,0.92099609375
step78000,12,0.8358154296875,0.93310546875
step78000,13,0.8502197265625,0.94931640625
step78000,14,0.8448486328125,0.95625
step78000,15,0.8536376953125,0.9654296875
step78000,16,0.751953125,0.94677734375
step108000,0,1.0009765625,1.0009765625
step108000,1,0.97998046875,0.9408203125
step108000,2,0.97216796875,0.87744140625
step108000,3,0.95654296875,0.84345703125
step108000,4,0.9395751953125,0.8033203125
step108000,5,0.9398193359375,0.81357421875
step108000,6,0.928466796875,0.83994140625
step108000,7,0.919189453125,0.86689453125
step108000,8,0.912353515625,0.893359375
step108000,9,0.9100341796875,0.90439453125
step108000,10,0.8797607421875,0.9171875
step108000,11,0.85986328125,0.9103515625
step108000,12,0.8642578125,0.92333984375
step108000,13,0.87451171875,0.9396484375
step108000,14,0.8680419921875,0.94833984375
step108000,15,0.8662109375,0.95380859375
step108000,16,0.81982421875,0.94638671875
step143000,0,1.0,1.0
step143000,1,0.97900390625,0.92998046875
step143000,2,0.970947265625,0.859375
step143000,3,0.951171875,0.8259765625
step143000,4,0.929931640625,0.7869140625
step143000,5,0.931640625,0.7990234375
step143000,6,0.921630859375,0.8328125
step143000,7,0.91162109375,0.86240234375
step143000,8,0.9010009765625,0.8904296875
step143000,9,0.8956298828125,0.89765625
step143000,10,0.86279296875,0.91328125
step143000,11,0.8380126953125,0.9048828125
step143000,12,0.845947265625,0.92080078125
step143000,13,0.861083984375,0.93994140625
step143000,14,0.856689453125,0.9515625
step143000,15,0.8597412109375,0.95732421875
step143000,16,0.846435546875,0.9580078125
