word,revision,layer,P1,P2
kamalakannan,step64,13,0.88330078125,0.94775390625
kamalakannan,step64,14,0.898193359375,0.9548828125
kamalakannan,step64,15,0.91259765625,0.96171875
kamalakannan,step64,16,0.926513671875,0.9677734375
władysław,step64,0,0.99951171875,0.99951171875
władysław,step64,1,0.9734700520833334,0.9658203125
władysław,step64,2,0.9441731770833334,0.9484375
władysław,step64,3,0.9150390625,0.93935546875
władysław,step64,4,0.8904622395833334,0.938671875
władysław,step64,5,0.8704427083333334,0.9361328125
władysław,step64,6,0.8468424479166666,0.93291015625
władysław,step64,7,0.8321940104166666,0.93525390625
władysław,step64,8,0.8263346354166666,0.9369140625
władysław,step64,9,0.8253580729166666,0.9400390625
władysław,step64,10,0.8338216145833334,0.9443359375
władysław,step64,11,0.8426106770833334,0.95009765625
władysław,step64,12,0.8572591145833334,0.9546875
władysław,step64,13,0.869140625,0.9587890625
władysław,step64,14,0.88330078125,0.963671875
władysław,step64,15,0.8992513020833334,0.96845703125
władysław,step64,16,0.9138997395833334,0.97373046875
praemaxillae,step64,0,0.99951171875,0.99951171875
praemaxillae,step64,1,0.9700927734375,0.99365234375
praemaxillae,step64,2,0.9332275390625,0.9900390625
praemaxillae,step64,3,0.904052734375,0.98896484375
praemaxillae,step64,4,0.8892822265625,0.9884765625
praemaxillae,step64,5,0.8729248046875,0.98857421875
praemaxillae,step64,6,0.865478515625,0.98974609375
praemaxillae,step64,7,0.8609619140625,0.9904296875
praemaxillae,step64,8,0.8614501953125,0.99111328125
praemaxillae,step64,9,0.8656005859375,0.99189453125
praemaxillae,step64,10,0.870361328125,0.99365234375
praemaxillae,step64,11,0.8780517578125,0.9943359375
praemaxillae,step64,12,0.888916015625,0.9951171875
praemaxillae,step64,13,0.8994140625,0.99580078125
praemaxillae,step64,14,0.911865234375,0.99716796875
praemaxillae,step64,15,0.921142578125,0.996875
praemaxillae,step64,16,0.9315185546875,0.99833984375
muhammadiyah,step64,0,0.99951171875,0.99951171875
muhammadiyah,step64,1,0.974609375,0.99736328125
muhammadiyah,step64,2,0.9400634765625,0.994921875
muhammadiyah,step64,3,0.9072265625,0.99443359375
muhammadiyah,step64,4,0.8773193359375,0.99384765625
muhammadiyah,step64,5,0.8460693359375,0.99365234375
muhammadiyah,step64,6,0.8275146484375,0.99375
muhammadiyah,step64,7,0.8111572265625,0.99345703125
muhammadiyah,step64,8,0.804443359375,0.99375
muhammadiyah,step64,9,0.799072265625,0.99423828125
muhammadiyah,step64,10,0.8050537109375,0.9947265625
muhammadiyah,step64,11,0.8118896484375,0.99501953125
muhammadiyah,step64,12,0.8221435546875,0.99599609375
muhammadiyah,step64,13,0.834228515625,0.99599609375
muhammadiyah,step64,14,0.8485107421875,0.99697265625
muhammadiyah,step64,15,0.86474609375,0.99697265625
muhammadiyah,step64,16,0.882080078125,0.998046875
kangerlussuaq,step64,0,0.99951171875,0.99951171875
kangerlussuaq,step64,1,0.96923828125,0.985595703125
kangerlussuaq,step64,2,0.9423828125,0.9794921875
kangerlussuaq,step64,3,0.9227294921875,0.9764404296875
kangerlussuaq,step64,4,0.9007568359375,0.974365234375
kangerlussuaq,step64,5,0.88330078125,0.9725341796875
kangerlussuaq,step64,6,0.8748779296875,0.972412109375
kangerlussuaq,step64,7,0.8768310546875,0.974609375
kangerlussuaq,step64,8,0.8748779296875,0.9754638671875
kangerlussuaq,step64,9,0.8779296875,0.976318359375
kangerlussuaq,step64,10,0.886962890625,0.9794921875
kangerlussuaq,step64,11,0.8935546875,0.981201171875
kangerlussuaq,step64,12,0.9019775390625,0.982666015625
kangerlussuaq,step64,13,0.9119873046875,0.9844970703125
kangerlussuaq,step64,14,0.922119140625,0.9866943359375
kangerlussuaq,step64,15,0.9306640625,0.98828125
kangerlussuaq,step64,16,0.9404296875,0.9903564453125
cokrosunaryo,step64,0,1.0,1.0
cokrosunaryo,step64,1,0.9588623046875,0.99853515625
cokrosunaryo,step64,2,0.9139404296875,0.99833984375
cokrosunaryo,step64,3,0.88427734375,0.99794921875
cokrosunaryo,step64,4,0.85546875,0.99775390625
cokrosunaryo,step64,5,0.83447265625,0.9978515625
cokrosunaryo,step64,6,0.8231201171875,0.99765625
cokrosunaryo,step64,7,0.8243408203125,0.99814453125
cokrosunaryo,step64,8,0.8265380859375,0.998046875
cokrosunaryo,step64,9,0.8343505859375,0.998046875
cokrosunaryo,step64,10,0.845947265625,0.99765625
cokrosunaryo,step64,11,0.8604736328125,0.99814453125
cokrosunaryo,step64,12,0.87451171875,0.99833984375
cokrosunaryo,step64,13,0.8853759765625,0.9984375
cokrosunaryo,step64,14,0.900146484375,0.99892578125
cokrosunaryo,step64,15,0.9124755859375,0.998828125
cokrosunaryo,step64,16,0.9249267578125,0.999609375
sarcoramphus,step64,0,0.99951171875,0.99951171875
sarcoramphus,step64,1,0.9659423828125,0.97294921875
sarcoramphus,step64,2,0.93359375,0.958984375
sarcoramphus,step64,3,0.8974609375,0.9537109375
sarcoramphus,step64,4,0.8624267578125,0.9498046875
sarcoramphus,step64,5,0.8380126953125,0.9486328125
sarcoramphus,step64,6,0.8182373046875,0.9501953125
sarcoramphus,step64,7,0.79736328125,0.95283203125
sarcoramphus,step64,8,0.791259765625,0.957421875
sarcoramphus,step64,9,0.7862548828125,0.961328125
sarcoramphus,step64,10,0.7861328125,0.96689453125
sarcoramphus,step64,11,0.79541015625,0.9712890625
sarcoramphus,step64,12,0.8056640625,0.97470703125
sarcoramphus,step64,13,0.8172607421875,0.9779296875
sarcoramphus,step64,14,0.8353271484375,0.98125
sarcoramphus,step64,15,0.8516845703125,0.98447265625
sarcoramphus,step64,16,0.869384765625,0.98740234375
sclerodermatineae,step64,0,0.99951171875,0.99951171875
sclerodermatineae,step64,1,0.950927734375,0.9232421875
sclerodermatineae,step64,2,0.894775390625,0.87578125
sclerodermatineae,step64,3,0.845703125,0.85185546875
sclerodermatineae,step64,4,0.809814453125,0.838671875
sclerodermatineae,step64,5,0.78271484375,0.8318359375
sclerodermatineae,step64,6,0.7587890625,0.837109375
sclerodermatineae,step64,7,0.7421875,0.844140625
sclerodermatineae,step64,8,0.729736328125,0.85302734375
sclerodermatineae,step64,9,0.734130859375,0.86240234375
sclerodermatineae,step64,10,0.747802734375,0.8779296875
sclerodermatineae,step64,11,0.759521484375,0.8916015625
sclerodermatineae,step64,12,0.77685546875,0.90625
sclerodermatineae,step64,13,0.792724609375,0.91826171875
sclerodermatineae,step64,14,0.8154296875,0.93203125
sclerodermatineae,step64,15,0.837646484375,0.9427734375
sclerodermatineae,step64,16,0.85888671875,0.953125
shirokogoroff,step64,0,1.0,1.0
shirokogoroff,step64,1,0.96337890625,0.99267578125
shirokogoroff,step64,2,0.91943359375,0.9892578125
shirokogoroff,step64,3,0.8828125,0.98662109375
shirokogoroff,step64,4,0.85009765625,0.9845703125
shirokogoroff,step64,5,0.8349609375,0.9841796875
shirokogoroff,step64,6,0.8203125,0.983984375
shirokogoroff,step64,7,0.818359375,0.9845703125
shirokogoroff,step64,8,0.81640625,0.9849609375
shirokogoroff,step64,9,0.82666015625,0.9869140625
shirokogoroff,step64,10,0.8359375,0.98798828125
shirokogoroff,step64,11,0.8564453125,0.98935546875
shirokogoroff,step64,12,0.87158203125,0.9908203125
shirokogoroff,step64,13,0.88427734375,0.9919921875
shirokogoroff,step64,14,0.900390625,0.99326171875
shirokogoroff,step64,15,0.9150390625,0.99443359375
shirokogoroff,step64,16,0.92919921875,0.99541015625
brønnøysund,step64,0,1.0,1.0
brønnøysund,step64,1,0.96728515625,0.99658203125
brønnøysund,step64,2,0.93017578125,0.9947265625
brønnøysund,step64,3,0.8994140625,0.9935546875
brønnøysund,step64,4,0.873046875,0.99287109375
brønnøysund,step64,5,0.8544921875,0.99287109375
brønnøysund,step64,6,0.841064453125,0.99375
brønnøysund,step64,7,0.837646484375,0.99365234375
brønnøysund,step64,8,0.840576171875,0.994140625
brønnøysund,step64,9,0.8447265625,0.99423828125
brønnøysund,step64,10,0.853515625,0.99521484375
brønnøysund,step64,11,0.860595703125,0.9955078125
brønnøysund,step64,12,0.872314453125,0.99619140625
brønnøysund,step64,13,0.8818359375,0.996484375
brønnøysund,step64,14,0.89404296875,0.99658203125
brønnøysund,step64,15,0.908203125,0.99736328125
brønnøysund,step64,16,0.921142578125,0.99775390625
kampfgruppe,step64,0,1.0,1.0
kampfgruppe,step64,1,0.9635416666666666,0.98818359375
kampfgruppe,step64,2,0.92236328125,0.98232421875
kampfgruppe,step64,3,0.888671875,0.97861328125
kampfgruppe,step64,4,0.8689778645833334,0.977734375
kampfgruppe,step64,5,0.85400390625,0.97763671875
kampfgruppe,step64,6,0.84619140625,0.97880859375
kampfgruppe,step64,7,0.8513997395833334,0.980859375
kampfgruppe,step64,8,0.8562825520833334,0.98291015625
kampfgruppe,step64,9,0.8660481770833334,0.9841796875
kampfgruppe,step64,10,0.8776041666666666,0.9859375
kampfgruppe,step64,11,0.8896484375,0.9876953125
kampfgruppe,step64,12,0.9021809895833334,0.9890625
kampfgruppe,step64,13,0.912109375,0.9904296875
kampfgruppe,step64,14,0.9248046875,0.99189453125
kampfgruppe,step64,15,0.9358723958333334,0.992578125
kampfgruppe,step64,16,0.94580078125,0.99404296875
tătărescu,step64,0,0.99951171875,0.99951171875
tătărescu,step64,1,0.96923828125,0.9889322916666666
tătărescu,step64,2,0.9431966145833334,0.9833984375
tătărescu,step64,3,0.9225260416666666,0.9812825520833334
tătărescu,step64,4,0.9041341145833334,0.9794921875
tătărescu,step64,5,0.8922526041666666,0.9794921875
tătărescu,step64,6,0.8831380208333334,0.9796549479166666
tătărescu,step64,7,0.8792317708333334,0.9806315104166666
tătărescu,step64,8,0.8776041666666666,0.9816080729166666
tătărescu,step64,9,0.87890625,0.98388671875
tătărescu,step64,10,0.8849283854166666,0.98486328125
tătărescu,step64,11,0.890625,0.9866536458333334
tătărescu,step64,12,0.90234375,0.98828125
tătărescu,step64,13,0.9109700520833334,0.9894205729166666
tătărescu,step64,14,0.9215494791666666,0.9908854166666666
tătărescu,step64,15,0.9309895833333334,0.9920247395833334
tătărescu,step64,16,0.9412434895833334,0.9939778645833334
korketrekkeren,step64,0,1.0,1.0
korketrekkeren,step64,1,0.9697265625,0.9892578125
korketrekkeren,step64,2,0.93603515625,0.98271484375
korketrekkeren,step64,3,0.9072265625,0.97900390625
korketrekkeren,step64,4,0.88037109375,0.97822265625
korketrekkeren,step64,5,0.86572265625,0.978125
korketrekkeren,step64,6,0.861328125,0.979296875
korketrekkeren,step64,7,0.856689453125,0.980078125
korketrekkeren,step64,8,0.858154296875,0.9810546875
korketrekkeren,step64,9,0.864013671875,0.98232421875
korketrekkeren,step64,10,0.871826171875,0.98427734375
korketrekkeren,step64,11,0.88134765625,0.986328125
korketrekkeren,step64,12,0.892578125,0.98740234375
korketrekkeren,step64,13,0.9052734375,0.9892578125
korketrekkeren,step64,14,0.9189453125,0.99091796875
korketrekkeren,step64,15,0.9306640625,0.991796875
korketrekkeren,step64,16,0.94287109375,0.99404296875
kitkehahkis,step64,0,1.0,1.0
kitkehahkis,step64,1,0.9822591145833334,0.95576171875
kitkehahkis,step64,2,0.9518229166666666,0.9353515625
kitkehahkis,step64,3,0.9200846354166666,0.9236328125
kitkehahkis,step64,4,0.896484375,0.9169921875
kitkehahkis,step64,5,0.8829752604166666,0.9171875
kitkehahkis,step64,6,0.8746744791666666,0.915234375
kitkehahkis,step64,7,0.8704427083333334,0.91552734375
kitkehahkis,step64,8,0.8681640625,0.919921875
kitkehahkis,step64,9,0.8717447916666666,0.92353515625
kitkehahkis,step64,10,0.8777669270833334,0.92841796875
kitkehahkis,step64,11,0.8865559895833334,0.934375
kitkehahkis,step64,12,0.8990885416666666,0.9416015625
kitkehahkis,step64,13,0.9095052083333334,0.9474609375
kitkehahkis,step64,14,0.9217122395833334,0.95517578125
kitkehahkis,step64,15,0.9326171875,0.9611328125
kitkehahkis,step64,16,0.9440104166666666,0.96728515625
tittabawassee,step64,0,1.0,1.0
tittabawassee,step64,1,0.9786376953125,0.99833984375
tittabawassee,step64,2,0.955810546875,0.99765625
tittabawassee,step64,3,0.9361572265625,0.9970703125
tittabawassee,step64,4,0.919921875,0.99638671875
tittabawassee,step64,5,0.90576171875,0.99658203125
tittabawassee,step64,6,0.9005126953125,0.9966796875
tittabawassee,step64,7,0.9002685546875,0.996484375
tittabawassee,step64,8,0.9039306640625,0.99697265625
tittabawassee,step64,9,0.90869140625,0.996484375
tittabawassee,step64,10,0.9163818359375,0.997265625
tittabawassee,step64,11,0.9228515625,0.9974609375
tittabawassee,step64,12,0.9307861328125,0.99755859375
tittabawassee,step64,13,0.9390869140625,0.99794921875
tittabawassee,step64,14,0.947998046875,0.998046875
tittabawassee,step64,15,0.955810546875,0.99873046875
tittabawassee,step64,16,0.9619140625,0.998046875
madhvacharya,step64,0,1.0,1.0
madhvacharya,step64,1,0.9759114583333334,0.9806640625
madhvacharya,step64,2,0.943359375,0.973828125
madhvacharya,step64,3,0.9186197916666666,0.96953125
madhvacharya,step64,4,0.89501953125,0.963671875
madhvacharya,step64,5,0.8818359375,0.9642578125
madhvacharya,step64,6,0.869140625,0.9634765625
madhvacharya,step64,7,0.8688151041666666,0.96455078125
madhvacharya,step64,8,0.8699544270833334,0.96533203125
madhvacharya,step64,9,0.875,0.96513671875
madhvacharya,step64,10,0.88232421875,0.9662109375
madhvacharya,step64,11,0.8896484375,0.96826171875
madhvacharya,step64,12,0.9005533854166666,0.9703125
madhvacharya,step64,13,0.9114583333333334,0.9724609375
madhvacharya,step64,14,0.923828125,0.9751953125
madhvacharya,step64,15,0.9344075520833334,0.97783203125
madhvacharya,step64,16,0.9443359375,0.980859375
chiranjeevi,step256,0,0.99951171875,0.99951171875
chiranjeevi,step256,1,0.96240234375,0.97958984375
chiranjeevi,step256,2,0.915283203125,0.96708984375
chiranjeevi,step256,3,0.89013671875,0.9640625
chiranjeevi,step256,4,0.8515625,0.93603515625
chiranjeevi,step256,5,0.81689453125,0.924609375
chiranjeevi,step256,6,0.787109375,0.91767578125
chiranjeevi,step256,7,0.775146484375,0.90947265625
chiranjeevi,step256,8,0.75439453125,0.8986328125
chiranjeevi,step256,9,0.751953125,0.8904296875
chiranjeevi,step256,10,0.7548828125,0.8814453125
chiranjeevi,step256,11,0.761962890625,0.8791015625
chiranjeevi,step256,12,0.7802734375,0.87548828125
chiranjeevi,step256,13,0.79931640625,0.8787109375
chiranjeevi,step256,14,0.820068359375,0.88154296875
chiranjeevi,step256,15,0.836669921875,0.88623046875
chiranjeevi,step256,16,0.849853515625,0.88681640625
churrigueresque,step256,0,1.0,1.0
churrigueresque,step256,1,0.9727783203125,0.98154296875
churrigueresque,step256,2,0.9332275390625,0.966796875
churrigueresque,step256,3,0.9066162109375,0.958203125
churrigueresque,step256,4,0.869873046875,0.94482421875
churrigueresque,step256,5,0.8450927734375,0.93798828125
churrigueresque,step256,6,0.8289794921875,0.9296875
churrigueresque,step256,7,0.823974609375,0.93037109375
churrigueresque,step256,8,0.81103515625,0.92744140625
churrigueresque,step256,9,0.81103515625,0.92734375
churrigueresque,step256,10,0.81494140625,0.9267578125
churrigueresque,step256,11,0.8192138671875,0.9279296875
churrigueresque,step256,12,0.8321533203125,0.93056640625
churrigueresque,step256,13,0.84521484375,0.93603515625
churrigueresque,step256,14,0.858154296875,0.93876953125
churrigueresque,step256,15,0.8685302734375,0.94228515625
churrigueresque,step256,16,0.875244140625,0.94228515625
kościuszko,step256,0,0.99951171875,0.99951171875
kościuszko,step256,1,0.9642333984375,0.997265625
kościuszko,step256,2,0.91650390625,0.99306640625
kościuszko,step256,3,0.8934326171875,0.99140625
kościuszko,step256,4,0.8675537109375,0.9740234375
kościuszko,step256,5,0.8466796875,0.97001953125
kościuszko,step256,6,0.83154296875,0.96728515625
kościuszko,step256,7,0.82177734375,0.96494140625
kościuszko,step256,8,0.816650390625,0.9625
kościuszko,step256,9,0.816650390625,0.96298828125
kościuszko,step256,10,0.82373046875,0.9642578125
kościuszko,step256,11,0.830078125,0.9666015625
kościuszko,step256,12,0.8455810546875,0.9689453125
kościuszko,step256,13,0.863037109375,0.97236328125
kościuszko,step256,14,0.876708984375,0.97373046875
kościuszko,step256,15,0.887451171875,0.97490234375
kościuszko,step256,16,0.897705078125,0.974609375
poniewozik,step256,0,1.0,1.0
poniewozik,step256,1,0.9766845703125,0.971875
poniewozik,step256,2,0.939208984375,0.95625
poniewozik,step256,3,0.92236328125,0.95283203125
poniewozik,step256,4,0.90673828125,0.941796875
poniewozik,step256,5,0.89404296875,0.9416015625
poniewozik,step256,6,0.88818359375,0.94423828125
poniewozik,step256,7,0.8883056640625,0.94638671875
poniewozik,step256,8,0.8858642578125,0.94599609375
poniewozik,step256,9,0.8851318359375,0.9498046875
poniewozik,step256,10,0.8919677734375,0.95478515625
poniewozik,step256,11,0.895751953125,0.95791015625
poniewozik,step256,12,0.9024658203125,0.96162109375
poniewozik,step256,13,0.9095458984375,0.964453125
poniewozik,step256,14,0.9178466796875,0.96767578125
poniewozik,step256,15,0.92626953125,0.9708984375
poniewozik,step256,16,0.931640625,0.97197265625
kamalakannan,step256,0,1.0,1.0
kamalakannan,step256,1,0.97021484375,0.9556640625
kamalakannan,step256,2,0.926513671875,0.93037109375
kamalakannan,step256,3,0.9033203125,0.9279296875
kamalakannan,step256,4,0.874755859375,0.923046875
kamalakannan,step256,5,0.859619140625,0.9162109375
kamalakannan,step256,6,0.849853515625,0.91689453125
kamalakannan,step256,7,0.84375,0.9181640625
kamalakannan,step256,8,0.83154296875,0.91875
kamalakannan,step256,9,0.828369140625,0.9212890625
kamalakannan,step256,10,0.831298828125,0.925390625
kamalakannan,step256,11,0.841552734375,0.93056640625
kamalakannan,step256,12,0.853271484375,0.93662109375
kamalakannan,step256,13,0.86572265625,0.9419921875
kamalakannan,step256,14,0.87646484375,0.94609375
kamalakannan,step256,15,0.882080078125,0.949609375
kamalakannan,step256,16,0.88427734375,0.95068359375
władysław,step256,0,1.0009765625,1.0009765625
władysław,step256,1,0.9720052083333334,0.9623046875
władysław,step256,2,0.9384765625,0.94013671875
władysław,step256,3,0.9134114583333334,0.92861328125
władysław,step256,4,0.8870442708333334,0.92353515625
władysław,step256,5,0.86474609375,0.91591796875
władysław,step256,6,0.8509114583333334,0.9109375
władysław,step256,7,0.8419596354166666,0.91083984375
władysław,step256,8,0.8310546875,0.90615234375
władysław,step256,9,0.8308919270833334,0.90654296875
władysław,step256,10,0.8346354166666666,0.9078125
władysław,step256,11,0.8426106770833334,0.9076171875
władysław,step256,12,0.8523763020833334,0.90791015625
władysław,step256,13,0.8566080729166666,0.90849609375
władysław,step256,14,0.8655598958333334,0.9091796875
władysław,step256,15,0.8712565104166666,0.90908203125
władysław,step256,16,0.8805338541666666,0.90869140625
praemaxillae,step256,0,0.99951171875,0.99951171875
praemaxillae,step256,1,0.968994140625,0.99365234375
praemaxillae,step256,2,0.9227294921875,0.98828125
praemaxillae,step256,3,0.89111328125,0.98701171875
praemaxillae,step256,4,0.84423828125,0.98212890625
praemaxillae,step256,5,0.814208984375,0.97958984375
praemaxillae,step256,6,0.7955322265625,0.97685546875
praemaxillae,step256,7,0.78759765625,0.974609375
praemaxillae,step256,8,0.7744140625,0.96953125
praemaxillae,step256,9,0.7669677734375,0.9701171875
praemaxillae,step256,10,0.7662353515625,0.97021484375
praemaxillae,step256,11,0.7664794921875,0.97109375
praemaxillae,step256,12,0.779541015625,0.97099609375
praemaxillae,step256,13,0.79541015625,0.973828125
praemaxillae,step256,14,0.8116455078125,0.97666015625
praemaxillae,step256,15,0.826171875,0.9728515625
praemaxillae,step256,16,0.8355712890625,0.97490234375
muhammadiyah,step256,0,1.0,1.0
muhammadiyah,step256,1,0.9720458984375,0.996875
muhammadiyah,step256,2,0.9183349609375,0.99404296875
muhammadiyah,step256,3,0.884521484375,0.99326171875
muhammadiyah,step256,4,0.8402099609375,0.9818359375
muhammadiyah,step256,5,0.8016357421875,0.97958984375
muhammadiyah,step256,6,0.7880859375,0.978515625
muhammadiyah,step256,7,0.794921875,0.978125
muhammadiyah,step256,8,0.792724609375,0.9748046875
muhammadiyah,step256,9,0.8004150390625,0.97578125
muhammadiyah,step256,10,0.8092041015625,0.97529296875
muhammadiyah,step256,11,0.8218994140625,0.97587890625
muhammadiyah,step256,12,0.83740234375,0.97607421875
muhammadiyah,step256,13,0.8529052734375,0.97744140625
muhammadiyah,step256,14,0.8651123046875,0.97822265625
muhammadiyah,step256,15,0.87890625,0.97734375
muhammadiyah,step256,16,0.887939453125,0.975
kangerlussuaq,step256,0,1.0,1.0
kangerlussuaq,step256,1,0.966552734375,0.985107421875
kangerlussuaq,step256,2,0.9288330078125,0.967529296875
kangerlussuaq,step256,3,0.9066162109375,0.955810546875
kangerlussuaq,step256,4,0.86767578125,0.9256591796875
kangerlussuaq,step256,5,0.8385009765625,0.9130859375
kangerlussuaq,step256,6,0.814697265625,0.8946533203125
kangerlussuaq,step256,7,0.8094482421875,0.890380859375
kangerlussuaq,step256,8,0.7913818359375,0.8836669921875
kangerlussuaq,step256,9,0.7861328125,0.880126953125
kangerlussuaq,step256,10,0.792724609375,0.8798828125
kangerlussuaq,step256,11,0.8004150390625,0.8818359375
kangerlussuaq,step256,12,0.8177490234375,0.8887939453125
kangerlussuaq,step256,13,0.8333740234375,0.897705078125
kangerlussuaq,step256,14,0.8468017578125,0.9012451171875
kangerlussuaq,step256,15,0.85693359375,0.905029296875
kangerlussuaq,step256,16,0.86669921875,0.908203125
cokrosunaryo,step256,0,0.99951171875,0.99951171875
cokrosunaryo,step256,1,0.9549560546875,0.998828125
cokrosunaryo,step256,2,0.9046630859375,0.9974609375
cokrosunaryo,step256,3,0.8831787109375,0.99736328125
cokrosunaryo,step256,4,0.8377685546875,0.99189453125
cokrosunaryo,step256,5,0.7872314453125,0.990234375
cokrosunaryo,step256,6,0.7586669921875,0.98955078125
cokrosunaryo,step256,7,0.737548828125,0.989453125
cokrosunaryo,step256,8,0.700439453125,0.98837890625
cokrosunaryo,step256,9,0.6929931640625,0.9880859375
cokrosunaryo,step256,10,0.6883544921875,0.98759765625
cokrosunaryo,step256,11,0.69091796875,0.98720703125
cokrosunaryo,step256,12,0.705078125,0.98671875
cokrosunaryo,step256,13,0.7135009765625,0.98642578125
cokrosunaryo,step256,14,0.7310791015625,0.98671875
cokrosunaryo,step256,15,0.7449951171875,0.98623046875
cokrosunaryo,step256,16,0.75634765625,0.98583984375
sarcoramphus,step256,0,1.0,1.0
sarcoramphus,step256,1,0.9620361328125,0.97216796875
sarcoramphus,step256,2,0.923095703125,0.9548828125
sarcoramphus,step256,3,0.884521484375,0.95546875
sarcoramphus,step256,4,0.800537109375,0.95673828125
sarcoramphus,step256,5,0.7462158203125,0.96015625
sarcoramphus,step256,6,0.712890625,0.9623046875
sarcoramphus,step256,7,0.697021484375,0.962890625
sarcoramphus,step256,8,0.66748046875,0.96416015625
sarcoramphus,step256,9,0.6658935546875,0.96591796875
sarcoramphus,step256,10,0.667236328125,0.9673828125
sarcoramphus,step256,11,0.6800537109375,0.97021484375
sarcoramphus,step256,12,0.698974609375,0.971875
sarcoramphus,step256,13,0.720703125,0.97392578125
sarcoramphus,step256,14,0.738525390625,0.975390625
sarcoramphus,step256,15,0.7392578125,0.97607421875
sarcoramphus,step256,16,0.7503662109375,0.977734375
sclerodermatineae,step256,0,0.99951171875,0.99951171875
sclerodermatineae,step256,1,0.947265625,0.92080078125
sclerodermatineae,step256,2,0.885009765625,0.86640625
sclerodermatineae,step256,3,0.843017578125,0.84892578125
