word,revision,layer,P1,P2
unaltered,step64,9,0.865234375,0.99658203125
unaltered,step64,10,0.8785400390625,0.9966796875
unaltered,step64,11,0.8931884765625,0.99755859375
unaltered,step64,12,0.9068603515625,0.99736328125
unaltered,step64,13,0.9183349609375,0.998046875
unaltered,step64,14,0.9288330078125,0.9978515625
unaltered,step64,15,0.9390869140625,0.998828125
unaltered,step64,16,0.947509765625,0.99853515625
sensibility,step64,0,1.0,1.0
sensibility,step64,1,0.9248046875,0.9578125
sensibility,step64,2,0.87451171875,0.93896484375
sensibility,step64,3,0.84814453125,0.9318359375
sensibility,step64,4,0.828125,0.9318359375
sensibility,step64,5,0.8173828125,0.9296875
sensibility,step64,6,0.80859375,0.9318359375
sensibility,step64,7,0.81298828125,0.9359375
sensibility,step64,8,0.8232421875,0.941015625
sensibility,step64,9,0.83203125,0.9451171875
sensibility,step64,10,0.84619140625,0.95126953125
sensibility,step64,11,0.85888671875,0.95576171875
sensibility,step64,12,0.8759765625,0.961328125
sensibility,step64,13,0.8896484375,0.96630859375
sensibility,step64,14,0.90576171875,0.97109375
sensibility,step64,15,0.9208984375,0.976953125
sensibility,step64,16,0.9326171875,0.9802734375
conscripts,step64,0,1.0,1.0
conscripts,step64,1,0.977783203125,0.99716796875
conscripts,step64,2,0.9512939453125,0.99541015625
conscripts,step64,3,0.93115234375,0.9943359375
conscripts,step64,4,0.9151611328125,0.994140625
conscripts,step64,5,0.9024658203125,0.9947265625
conscripts,step64,6,0.895263671875,0.9943359375
conscripts,step64,7,0.893310546875,0.99462890625
conscripts,step64,8,0.8939208984375,0.9951171875
conscripts,step64,9,0.9002685546875,0.995703125
conscripts,step64,10,0.9080810546875,0.9958984375
conscripts,step64,11,0.9154052734375,0.99619140625
conscripts,step64,12,0.92578125,0.9970703125
conscripts,step64,13,0.934326171875,0.99755859375
conscripts,step64,14,0.9427490234375,0.9974609375
conscripts,step64,15,0.951904296875,0.9982421875
conscripts,step64,16,0.95849609375,0.99814453125
verbinski,step64,0,0.99951171875,0.99951171875
verbinski,step64,1,0.9423828125,0.98193359375
verbinski,step64,2,0.88525390625,0.9794921875
verbinski,step64,3,0.838134765625,0.9755859375
verbinski,step64,4,0.803466796875,0.97509765625
verbinski,step64,5,0.776123046875,0.974609375
verbinski,step64,6,0.75732421875,0.97509765625
verbinski,step64,7,0.747314453125,0.97509765625
verbinski,step64,8,0.74169921875,0.97705078125
verbinski,step64,9,0.751220703125,0.9775390625
verbinski,step64,10,0.762939453125,0.97998046875
verbinski,step64,11,0.778564453125,0.98291015625
verbinski,step64,12,0.795654296875,0.984375
verbinski,step64,13,0.816162109375,0.98681640625
verbinski,step64,14,0.8408203125,0.9892578125
verbinski,step64,15,0.862548828125,0.9912109375
verbinski,step64,16,0.883544921875,0.99365234375
avalanche,step64,0,1.0,1.0
avalanche,step64,1,0.9627685546875,0.99658203125
avalanche,step64,2,0.9273681640625,0.99560546875
avalanche,step64,3,0.8931884765625,0.9947265625
avalanche,step64,4,0.8641357421875,0.99462890625
avalanche,step64,5,0.8402099609375,0.994921875
avalanche,step64,6,0.8284912109375,0.99482421875
avalanche,step64,7,0.82861328125,0.9951171875
avalanche,step64,8,0.832275390625,0.99580078125
avalanche,step64,9,0.841796875,0.99638671875
avalanche,step64,10,0.8570556640625,0.9958984375
avalanche,step64,11,0.87060546875,0.99697265625
avalanche,step64,12,0.884521484375,0.99716796875
avalanche,step64,13,0.8988037109375,0.99794921875
avalanche,step64,14,0.9130859375,0.99765625
avalanche,step64,15,0.9263916015625,0.998046875
avalanche,step64,16,0.9385986328125,0.99873046875
undeveloped,step64,0,0.99951171875,0.99951171875
undeveloped,step64,1,0.970458984375,0.99931640625
undeveloped,step64,2,0.941650390625,0.99833984375
undeveloped,step64,3,0.919921875,0.9982421875
undeveloped,step64,4,0.90576171875,0.99833984375
undeveloped,step64,5,0.8929443359375,0.99833984375
undeveloped,step64,6,0.887939453125,0.9984375
undeveloped,step64,7,0.8863525390625,0.9982421875
undeveloped,step64,8,0.8907470703125,0.9986328125
undeveloped,step64,9,0.8968505859375,0.9994140625
undeveloped,step64,10,0.9056396484375,0.998828125
undeveloped,step64,11,0.912353515625,0.99912109375
undeveloped,step64,12,0.9212646484375,0.9994140625
undeveloped,step64,13,0.92822265625,0.99970703125
undeveloped,step64,14,0.935546875,0.99951171875
undeveloped,step64,15,0.9427490234375,0.99931640625
undeveloped,step64,16,0.95068359375,1.0
seminoles,step64,0,0.99951171875,0.99951171875
seminoles,step64,1,0.92822265625,0.9610595703125
seminoles,step64,2,0.8585205078125,0.9488525390625
