revision,layer,P1,P2
step64,0,1.0009765625,1.0009765625
step64,1,0.9710693359375,0.99677734375
step64,2,0.9407958984375,0.9953125
step64,3,0.911376953125,0.99482421875
step64,4,0.89697265625,0.99453125
step64,5,0.8798828125,0.994140625
step64,6,0.875244140625,0.99423828125
step64,7,0.86865234375,0.99482421875
step64,8,0.8697509765625,0.9953125
step64,9,0.8760986328125,0.99541015625
step64,10,0.884765625,0.9962890625
step64,11,0.893310546875,0.996484375
step64,12,0.9044189453125,0.997265625
step64,13,0.914794921875,0.99775390625
step64,14,0.9256591796875,0.9974609375
step64,15,0.93603515625,0.998046875
step64,16,0.9454345703125,0.99853515625
step256,0,1.0009765625,1.0009765625
step256,1,0.9683837890625,0.99658203125
step256,2,0.9259033203125,0.99462890625
step256,3,0.88623046875,0.99404296875
step256,4,0.8179931640625,0.97080078125
step256,5,0.76806640625,0.96240234375
step256,6,0.748291015625,0.95791015625
step256,7,0.7314453125,0.95849609375
step256,8,0.6986083984375,0.95615234375
step256,9,0.6912841796875,0.95654296875
step256,10,0.6895751953125,0.95576171875
step256,11,0.7012939453125,0.95732421875
step256,12,0.7138671875,0.95859375
step256,13,0.7373046875,0.961328125
step256,14,0.7633056640625,0.965234375
step256,15,0.7811279296875,0.96884765625
step256,16,0.8031005859375,0.97119140625
step1000,0,1.0,1.0
step1000,1,0.9517822265625,0.9966796875
step1000,2,0.9149169921875,0.9208984375
step1000,3,0.9161376953125,0.9298828125
step1000,4,0.832275390625,0.78759765625
step1000,5,0.78564453125,0.8091796875
step1000,6,0.7576904296875,0.83955078125
step1000,7,0.72216796875,0.86533203125
step1000,8,0.69970703125,0.87255859375
step1000,9,0.697509765625,0.883203125
step1000,10,0.671142578125,0.88505859375
step1000,11,0.6729736328125,0.88369140625
step1000,12,0.668212890625,0.88505859375
step1000,13,0.6593017578125,0.88798828125
step1000,14,0.6473388671875,0.89697265625
step1000,15,0.645751953125,0.9064453125
step1000,16,0.62109375,0.91240234375
step3000,0,1.0,1.0
step3000,1,0.950927734375,0.983984375
step3000,2,0.939697265625,0.8044921875
step3000,3,0.916259765625,0.787109375
step3000,4,0.848876953125,0.74306640625
step3000,5,0.83056640625,0.753125
step3000,6,0.79638671875,0.77412109375
step3000,7,0.744384765625,0.79970703125
step3000,8,0.6907958984375,0.823828125
step3000,9,0.6767578125,0.826953125
step3000,10,0.6263427734375,0.86162109375
step3000,11,0.5970458984375,0.8703125
step3000,12,0.58203125,0.87841796875
step3000,13,0.57049560546875,0.88125
step3000,14,0.53955078125,0.89296875
step3000,15,0.544677734375,0.903515625
step3000,16,0.5687255859375,0.912890625
step18000,0,1.0,1.0
step18000,1,0.9910888671875,0.9326171875
step18000,2,0.9801025390625,0.85966796875
step18000,3,0.9632568359375,0.83935546875
step18000,4,0.9290771484375,0.8111328125
step18000,5,0.9129638671875,0.80361328125
step18000,6,0.903564453125,0.81484375
step18000,7,0.8804931640625,0.82587890625
step18000,8,0.8485107421875,0.84482421875
step18000,9,0.8565673828125,0.85869140625
step18000,10,0.8228759765625,0.875390625
step18000,11,0.811767578125,0.8724609375
step18000,12,0.80126953125,0.87626953125
step18000,13,0.81787109375,0.890625
step18000,14,0.7945556640625,0.9009765625
step18000,15,0.7808837890625,0.90732421875
step18000,16,0.64306640625,0.8421875
step48000,0,1.0,1.0
step48000,1,0.992919921875,0.91767578125
step48000,2,0.9842529296875,0.8693359375
step48000,3,0.9705810546875,0.8375
step48000,4,0.94677734375,0.83642578125
step48000,5,0.93359375,0.8283203125
step48000,6,0.925537109375,0.85625
step48000,7,0.9013671875,0.8654296875
step48000,8,0.8724365234375,0.886328125
step48000,9,0.8790283203125,0.90498046875
step48000,10,0.8687744140625,0.92685546875
step48000,11,0.8538818359375,0.9234375
step48000,12,0.8433837890625,0.93134765625
step48000,13,0.86328125,0.9490234375
step48000,14,0.84326171875,0.95947265625
step48000,15,0.8336181640625,0.9671875
step48000,16,0.6890869140625,0.9376953125
step78000,0,1.0,1.0
step78000,1,0.9915771484375,0.88701171875
step78000,2,0.977783203125,0.8546875
step78000,3,0.9576416015625,0.8314453125
step78000,4,0.92138671875,0.83759765625
step78000,5,0.910400390625,0.82783203125
step78000,6,0.9150390625,0.85966796875
step78000,7,0.892333984375,0.8736328125
step78000,8,0.86279296875,0.89033203125
step78000,9,0.8740234375,0.90888671875
step78000,10,0.863037109375,0.93037109375
step78000,11,0.838623046875,0.9240234375
step78000,12,0.8251953125,0.93232421875
step78000,13,0.8504638671875,0.94921875
step78000,14,0.82568359375,0.960546875
step78000,15,0.820556640625,0.96689453125
step78000,16,0.70849609375,0.93984375
step108000,0,1.0009765625,1.0009765625
step108000,1,0.9912109375,0.8580078125
step108000,2,0.9761962890625,0.80576171875
step108000,3,0.959716796875,0.7771484375
step108000,4,0.923583984375,0.79833984375
